Pathway_ID,Algorithm,Node,IDF
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3460,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3459,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2057,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2305,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/896,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/894,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/1019,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2056,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3569,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3570,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/6772,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3717,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/6777,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/6776,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/6774,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/8651,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/1154,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/9021,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3845,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/4893,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3265,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/8835,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/57521,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/64223,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/84335,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2475,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2305,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/896,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/894,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/1019,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2690,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/5618,nan
WP5358,original,http://purl.obolibrary.org/obo/PW_0000007,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3460,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3459,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/2057,nan
WP5358,original,http://www.ncbi.nlm.nih.gov/gene/3570,nan
WP5385,CosineSimilarity,AKT1,nan
WP5385,CosineSimilarity,RAB43 (human),nan
WP5385,CosineSimilarity,FOXO1,nan
WP5385,CosineSimilarity,AKT2,nan
WP5385,CosineSimilarity,AKT3,nan
WP5385,CosineSimilarity,IR,nan
WP5385,CosineSimilarity,K-Ras,nan
WP5385,CosineSimilarity,RASSF1 (human),nan
WP5385,CosineSimilarity,B-Raf,8.6543199
WP5385,CosineSimilarity,T3,nan
WP5385,CosineSimilarity,mitogen-activated protein kinase 3 (human),nan
WP5385,CosineSimilarity,mitogen-activated protein kinase 1 (human),nan
WP5385,CosineSimilarity,desiccated thyroid extract,10.277765
WP5385,CosineSimilarity,ERK 1,nan
WP5385,CosineSimilarity,EZH2 (human),nan
WP5385,CosineSimilarity,ERK 2,nan
WP5385,CosineSimilarity,cMyc,nan
WP5385,CosineSimilarity,CDK2,nan
WP5385,CosineSimilarity,CDK4,nan
WP5385,CosineSimilarity,FOXM1,nan
WP5385,CosineSimilarity,diazinon,nan
WP5385,CosineSimilarity,Ras GTPase-activating protein 4B (human),nan
WP5385,CosineSimilarity,CaM,6.6511764
WP5385,CosineSimilarity,Homo sapiens protein,7.6390676
WP5385,CosineSimilarity,CREB-regulated transcription coactivator 2 (human),nan
WP5385,CosineSimilarity,IGF-1,nan
WP5385,CosineSimilarity,IGF-1R,nan
WP5385,CosineSimilarity,VEGFR-1,8.2875126
WP5385,CosineSimilarity,PDX1 (human),nan
WP5385,CosineSimilarity,valproic acid,13.4891126
WP5385,CosineSimilarity,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (human)",nan
WP5385,CosineSimilarity,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (human)",nan
WP5385,CosineSimilarity,RAC-gamma serine/threonine-protein kinase (human),nan
WP5385,CosineSimilarity,CRTC2,nan
WP5385,CosineSimilarity,ADP(3-),12.2914094
WP5385,CosineSimilarity,TGFB1,nan
WP5385,CosineSimilarity,TGFB1R,nan
WP5385,CosineSimilarity,Smad7,nan
WP5385,CosineSimilarity,Insulin,nan
WP5385,CosineSimilarity,Vesicle-mediated transport,nan
WP5385,CosineSimilarity,Regulation of beta-cell development,nan
WP5385,CosineSimilarity,IRS-related events triggered by IGF1R,nan
WP5385,CosineSimilarity,CD28 co-stimulation,nan
WP5385,CosineSimilarity,Membrane Trafficking,nan
WP5385,CosineSimilarity,DAP12 interactions,nan
WP5385,CosineSimilarity,Costimulation by the CD28 family,nan
WP5385,CosineSimilarity,Intrinsic Pathway for Apoptosis,nan
WP5385,CosineSimilarity,protein_coding_gene,7.6837894
WP5385,CosineSimilarity,Signaling by EGFR,nan
WP5385,CosineSimilarity,VEGFR2 mediated vascular permeability,nan
WP5385,CosineSimilarity,Transcriptional Regulation by TP53,nan
WP5385,CosineSimilarity,tubular adenocarcinoma,9.7717368
WP5385,CosineSimilarity,Paradoxical activation of RAF signaling by kinase inactive BRAF,nan
WP5385,CosineSimilarity,mitogen-activated protein kinase 3 (human),nan
WP5385,CosineSimilarity,ERK 1,nan
WP5385,CosineSimilarity,mitogen-activated protein kinase 1 (human),nan
WP5385,CosineSimilarity,ERK 2,nan
WP5385,CosineSimilarity,T3,nan
WP5385,CosineSimilarity,T4,nan
WP5385,CosineSimilarity,Prostate neoplasm,nan
WP5385,CosineSimilarity,Developmental Biology,nan
WP5385,CosineSimilarity,Interleukin receptor SHC signaling,nan
WP5385,CosineSimilarity,MAPK family signaling cascades,nan
WP5385,CosineSimilarity,Cellular responses to stress,nan
WP5385,CosineSimilarity,MAP2K and MAPK activation,nan
WP5385,CosineSimilarity,Glioblastoma multiforme,nan
WP5385,CosineSimilarity,G1/S Transition,nan
WP5385,CosineSimilarity,Hepatocellular carcinoma,nan
WP5385,CosineSimilarity,S Phase,nan
WP5385,CosineSimilarity,Meiotic recombination,nan
WP5385,CosineSimilarity,Cell Cycle,nan
WP5385,CosineSimilarity,Mitotic G1 phase and G1/S transition,nan
WP5385,CosineSimilarity,Signaling by PTK6,nan
WP5385,CosineSimilarity,CDK4,nan
WP5385,CosineSimilarity,FOXM1,nan
WP5385,CosineSimilarity,Mitotic G2-G2/M phases,nan
WP5385,CosineSimilarity,calcium(2+),nan
WP5385,CosineSimilarity,protein,nan
WP5385,CosineSimilarity,Homo sapiens protein,7.6390676
WP5385,CosineSimilarity,CRTC2,nan
WP5385,CosineSimilarity,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),nan
WP5385,CosineSimilarity,Signaling by VEGF,nan
WP5385,CosineSimilarity,Regulation of gene expression in beta cells,nan
WP5385,CosineSimilarity,PGF (human),nan
WP5385,CosineSimilarity,VEGFR-1,8.2875126
WP5385,CosineSimilarity,PI3K,7.9808635
WP5385,CosineSimilarity,Insulin receptor signalling cascade,nan
WP5385,CosineSimilarity,GPVI-mediated activation cascade,nan
WP5385,CosineSimilarity,RAC-gamma serine/threonine-protein kinase (human),nan
WP5385,CosineSimilarity,AKT3,nan
WP5385,CosineSimilarity,Transcriptional activation of mitochondrial biogenesis,nan
WP5385,CosineSimilarity,ADP(3-),12.2914094
WP5385,CosineSimilarity,SHC1 events in EGFR signaling,nan
WP5385,CosineSimilarity,Negative regulation of MAPK pathway,nan
WP5385,CosineSimilarity,TGFBR1 LBD Mutants in Cancer,nan
WP5385,CosineSimilarity,Neoplasm of the large intestine,nan
WP5385,CosineSimilarity,Signal Transduction,nan
WP5385,CosineSimilarity,Generic Transcription Pathway,nan
WP5385,CosineSimilarity,Signaling by the B Cell Receptor (BCR),nan
WP5385,PDP,AKT1,nan
WP5385,PDP,RAB43 (human),nan
WP5385,PDP,FOXO1,nan
WP5385,PDP,AKT2,nan
WP5385,PDP,AKT3,nan
WP5385,PDP,IR,nan
WP5385,PDP,K-Ras,nan
WP5385,PDP,RASSF1 (human),nan
WP5385,PDP,B-Raf,8.6543199
WP5385,PDP,T3,nan
WP5385,PDP,ERK 1,nan
WP5385,PDP,mitogen-activated protein kinase 1 (human),nan
WP5385,PDP,desiccated thyroid extract,10.277765
WP5385,PDP,EZH2 (human),nan
WP5385,PDP,ERK 2,nan
WP5385,PDP,cMyc,nan
WP5385,PDP,CDK2,nan
WP5385,PDP,CDK4,nan
WP5385,PDP,FOXM1,nan
WP5385,PDP,Ras GTPase-activating protein 4B (human),nan
WP5385,PDP,CaM,6.6511764
WP5385,PDP,calmodulin (human),nan
WP5385,PDP,calmodulin-1 (human),nan
WP5385,PDP,CRTC2,nan
WP5385,PDP,IGF-1,nan
WP5385,PDP,IGF-1R,nan
WP5385,PDP,VEGFR-1,8.2875126
WP5385,PDP,PDX1 (human),nan
WP5385,PDP,PLGF,nan
WP5385,PDP,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (human)",nan
WP5385,PDP,CREB-regulated transcription coactivator 2 (human),nan
WP5385,PDP,5'-AMP-activated protein kinase subunit gamma-3 (human),nan
WP5385,PDP,phosphatidylinositol 3-kinase catalytic subunit type 3 (human),nan
WP5385,PDP,TGFB1,nan
WP5385,PDP,TGFB1R,nan
WP5385,PDP,Smad7,nan
WP5385,PDP,Insulin,nan
WP5385,PDP,Membrane Trafficking,nan
WP5385,PDP,AKT-mediated inactivation of FOXO1A,nan
WP5385,PDP,Downstream signaling events of B Cell Receptor (BCR),nan
WP5385,PDP,tubular adenocarcinoma,9.7717368
WP5385,PDP,gemistocytic astrocytoma,14.3898991
WP5385,PDP,Autism,nan
WP5385,PDP,mitogen-activated protein kinase 1 (human),nan
WP5385,PDP,ERK 2,nan
WP5385,PDP,T3,nan
WP5385,PDP,T4,nan
WP5385,PDP,PI3K/AKT activation,nan
WP5385,PDP,Oxidative Stress Induced Senescence,nan
WP5385,PDP,Negative feedback regulation of MAPK pathway,nan
WP5385,PDP,Cyclin E associated events during G1/S transition ,nan
WP5385,PDP,Neoplasm of the lung,7.6707931
WP5385,PDP,PTK6 Regulates Cell Cycle,nan
WP5385,PDP,Cyclin A/B1/B2 associated events during G2/M transition,nan
WP5385,PDP,Hepatocellular carcinoma,nan
WP5385,PDP,calcium(2+),nan
WP5385,PDP,protein,nan
WP5385,PDP,CaM,6.6511764
WP5385,PDP,calmodulin (human),nan
WP5385,PDP,Transcriptional activation of mitochondrial biogenesis,nan
WP5385,PDP,SHC-related events triggered by IGF1R,nan
WP5385,PDP,Squamous cell lung carcinoma,nan
WP5385,PDP,Lung adenocarcinoma,nan
WP5385,PDP,Signaling by VEGF,nan
WP5385,PDP,Regulation of gene expression in beta cells,nan
WP5385,PDP,VEGF binds to VEGFR leading to receptor dimerization,nan
WP5385,PDP,PI3K,7.9808635
WP5385,PDP,G beta:gamma signalling through PI3Kgamma,nan
WP5385,PDP,CREB-regulated transcription coactivator 2 (human),nan
WP5385,PDP,5'-AMP-activated protein kinase subunit gamma-3 (human),nan
WP5385,PDP,phosphatidylinositol 3-kinase catalytic subunit type 3 (human),nan
WP5385,PDP,protein_coding_gene,7.6837894
WP5385,PDP,TGFBR1 LBD Mutants in Cancer,nan
WP5385,PDP,Downregulation of TGF-beta receptor signaling,nan
WP5385,PDP,Neoplasm of the large intestine,nan
WP5385,PDP,Generic Transcription Pathway,nan
WP5385,PDP,IRS activation,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3643,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3845,nan
WP5385,original,http://purl.obolibrary.org/obo/CHEBI_18258,16.9548485
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/5595,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/5594,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/4609,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/1017,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/1019,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2305,nan
WP5385,original,http://purl.obolibrary.org/obo/CHEBI_29108,nan
WP5385,original,http://purl.obolibrary.org/obo/PR_000004978,6.6511764
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3479,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3480,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2321,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2308,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/5228,nan
WP5385,original,http://purl.obolibrary.org/obo/GO_0016303,7.9808635
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/200186,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/673,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/7040,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/7046,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/4092,nan
WP5385,original,http://purl.obolibrary.org/obo/CHEBI_18332,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3630,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/339122,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2308,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3845,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/11186,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/673,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/5595,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/5594,nan
WP5385,original,http://purl.obolibrary.org/obo/CHEBI_18332,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2146,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/1017,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/1019,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2305,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/4609,nan
WP5385,original,http://purl.obolibrary.org/obo/PR_000004978,6.6511764
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/200186,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3480,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3651,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/2321,nan
WP5385,original,http://purl.obolibrary.org/obo/GO_0016303,7.9808635
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/7046,nan
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/4092,nan
WP5385,original,http://purl.obolibrary.org/obo/CHEBI_18258,16.9548485
WP5385,original,http://www.ncbi.nlm.nih.gov/gene/3643,nan
WP4829,CosineSimilarity,MAPK,4.895792
WP4829,CosineSimilarity,immunoglobulin heavy variable 2-70 (human),nan
WP4829,CosineSimilarity,CREB1 (human),nan
WP4829,CosineSimilarity,PLCG1,nan
WP4829,CosineSimilarity,STAT3,nan
WP4829,CosineSimilarity,CREM (human),nan
WP4829,CosineSimilarity,PTEN,nan
WP4829,CosineSimilarity,PIK3CA,nan
WP4829,CosineSimilarity,PIK3CB,nan
WP4829,CosineSimilarity,PIK3R1,nan
WP4829,CosineSimilarity,PIK3R2,nan
WP4829,CosineSimilarity,PIK3R3,nan
WP4829,CosineSimilarity,valproic acid,13.4891126
WP4829,CosineSimilarity,GABRA1,nan
WP4829,CosineSimilarity,AP2A1,nan
WP4829,CosineSimilarity,AP2A2,nan
WP4829,CosineSimilarity,AP2B1,nan
WP4829,CosineSimilarity,GABRA4,nan
WP4829,CosineSimilarity,GABRA5,nan
WP4829,CosineSimilarity,GABRA6,nan
WP4829,CosineSimilarity,GABRB1,nan
WP4829,CosineSimilarity,GABRB2,nan
WP4829,CosineSimilarity,GABRB3,nan
WP4829,CosineSimilarity,GABRG1,nan
WP4829,CosineSimilarity,GABRG2,nan
WP4829,CosineSimilarity,GABRE,nan
WP4829,CosineSimilarity,GABRP,nan
WP4829,CosineSimilarity,PIK3CG,nan
WP4829,CosineSimilarity,GABRA2,nan
WP4829,CosineSimilarity,GABRA3,nan
WP4829,CosineSimilarity,GABRG3,nan
WP4829,CosineSimilarity,GABRD,nan
WP4829,CosineSimilarity,GABRQ,nan
WP4829,CosineSimilarity,aflatoxin B1,nan
WP4829,CosineSimilarity,protein kinase C epsilon type (human),nan
WP4829,CosineSimilarity,protein kinase C theta type (human),nan
WP4829,CosineSimilarity,protein kinase C alpha type (human),nan
WP4829,CosineSimilarity,serine/threonine-protein kinase N1 (human),nan
WP4829,CosineSimilarity,PKC,6.1501026
WP4829,CosineSimilarity,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (human)",nan
WP4829,CosineSimilarity,mBDNF,nan
WP4829,CosineSimilarity,NTRK2,nan
WP4829,CosineSimilarity,protein kinase C zeta type (human),nan
WP4829,CosineSimilarity,SHC1,nan
WP4829,CosineSimilarity,mitogen-activated protein kinase 1 (human),nan
WP4829,CosineSimilarity,mitogen-activated protein kinase 1,5.5911193
WP4829,CosineSimilarity,SLC12A5 (human),nan
WP4829,CosineSimilarity,NGFR,nan
WP4829,CosineSimilarity,RHOA,nan
WP4829,CosineSimilarity,ROCK1,nan
WP4829,CosineSimilarity,JAK2,nan
WP4829,CosineSimilarity,protein,nan
WP4829,CosineSimilarity,Immune System,nan
WP4829,CosineSimilarity,protein_coding_gene,7.6837894
WP4829,CosineSimilarity,collecting duct carcinoma,10.2664938
WP4829,CosineSimilarity,DAP12 interactions,nan
WP4829,CosineSimilarity,Downstream signal transduction,nan
WP4829,CosineSimilarity,Signaling by NTRKs,nan
WP4829,CosineSimilarity,PI3K/AKT activation,nan
WP4829,CosineSimilarity,PTEN,nan
WP4829,CosineSimilarity,PIK3CG,nan
WP4829,CosineSimilarity,gene,nan
WP4829,CosineSimilarity,Adaptive Immune System,nan
WP4829,CosineSimilarity,Signaling by NTRK1 (TRKA),nan
WP4829,CosineSimilarity,PIK3CA,nan
WP4829,CosineSimilarity,GABRA2,nan
WP4829,CosineSimilarity,GABRA3,nan
WP4829,CosineSimilarity,Schizophrenia,nan
WP4829,CosineSimilarity,GABRG3,nan
WP4829,CosineSimilarity,GABRD,nan
WP4829,CosineSimilarity,GABRQ,nan
WP4829,CosineSimilarity,GAB1 signalosome,nan
WP4829,CosineSimilarity,Downstream signaling of activated FGFR2,nan
WP4829,CosineSimilarity,Interleukin-2 family signaling,nan
WP4829,CosineSimilarity,"Interleukin-3, Interleukin-5 and GM-CSF signaling",nan
WP4829,CosineSimilarity,Hemostasis,nan
WP4829,CosineSimilarity,Metabolism of lipids,nan
WP4829,CosineSimilarity,Developmental Biology,nan
WP4829,CosineSimilarity,Signal Transduction,nan
WP4829,CosineSimilarity,Axon guidance,nan
WP4829,CosineSimilarity,PIK3R1,nan
WP4829,CosineSimilarity,AP2B1,nan
WP4829,CosineSimilarity,Alcoholism,16.9548485
WP4829,CosineSimilarity,GABRA6,nan
WP4829,CosineSimilarity,GABRG1,nan
WP4829,CosineSimilarity,GABRE,nan
WP4829,CosineSimilarity,RET signaling,nan
WP4829,CosineSimilarity,PI3K/AKT Signaling in Cancer,nan
WP4829,CosineSimilarity,TCR signaling,nan
WP4829,CosineSimilarity,PIK3R2,nan
WP4829,CosineSimilarity,GABRA1,nan
WP4829,CosineSimilarity,Prostate neoplasm,nan
WP4829,CosineSimilarity,PI3K Cascade,nan
WP4829,CosineSimilarity,G beta:gamma signalling through PI3Kgamma,nan
WP4829,CosineSimilarity,Diseases of signal transduction by growth factor receptors and second messengers,nan
WP4829,CosineSimilarity,"Platelet activation, signaling and aggregation",nan
WP4829,CosineSimilarity,PIK3R3,nan
WP4829,CosineSimilarity,GABRA5,nan
WP4829,CosineSimilarity,GABRB3,nan
WP4829,CosineSimilarity,G-protein beta:gamma signalling,nan
WP4829,CosineSimilarity,Autism,nan
WP4829,CosineSimilarity,Metabolism,nan
WP4829,CosineSimilarity,GABRP,nan
WP4829,CosineSimilarity,GPVI-mediated activation cascade,nan
WP4829,CosineSimilarity,Signaling by GPCR,nan
WP4829,CosineSimilarity,PKC,6.1501026
WP4829,CosineSimilarity,GPCR downstream signalling,nan
WP4829,CosineSimilarity,protein serine/threonine kinase activity,4.889775
WP4829,CosineSimilarity,Status epilepticus without prominent motor symptoms,16.2617013
WP4829,CosineSimilarity,mitogen-activated protein kinase 1,5.5911193
WP4829,CosineSimilarity,MAPK,4.895792
WP4829,CosineSimilarity,Status epilepticus,nan
WP4829,CosineSimilarity,DAP12 signaling,nan
WP4829,CosineSimilarity,p75NTR regulates axonogenesis,nan
WP4829,CosineSimilarity,Bilateral tonic-clonic seizure,8.8078498
WP4829,CosineSimilarity,Innate Immune System,nan
WP4829,CosineSimilarity,Sema4D induced cell migration and growth-cone collapse,nan
WP4829,CosineSimilarity,Interleukin-6 signaling,nan
WP4829,CosineSimilarity,Neurotransmitter receptors and postsynaptic signal transmission,nan
WP4829,CosineSimilarity,Neuronal System,nan
WP4829,CosineSimilarity,Transmission across Chemical Synapses,nan
WP4829,CosineSimilarity,Bipolar affective disorder,14.3157911
WP4829,CosineSimilarity,GABA receptor activation,nan
WP4829,CosineSimilarity,Ion channel transport,nan
WP4829,CosineSimilarity,MHC class II antigen presentation,nan
WP4829,CosineSimilarity,Signaling by WNT,nan
WP4829,CosineSimilarity,Membrane Trafficking,nan
WP4829,CosineSimilarity,AP2A2,nan
WP4829,CosineSimilarity,EPH-ephrin mediated repulsion of cells,nan
WP4829,CosineSimilarity,Transport of small molecules,nan
WP4829,CosineSimilarity,Sensory ataxia,nan
WP4829,CosineSimilarity,GABRB2,nan
WP4829,PDP,mitogen-activated protein kinase 3,6.2687616
WP4829,PDP,mitogen-activated protein kinase 3 (human),nan
WP4829,PDP,CREB1 (human),nan
WP4829,PDP,PLCG1,nan
WP4829,PDP,STAT3,nan
WP4829,PDP,CREM (human),nan
WP4829,PDP,PTEN,nan
WP4829,PDP,PIK3CA,nan
WP4829,PDP,PIK3CB,nan
WP4829,PDP,PIK3R1,nan
WP4829,PDP,PIK3R2,nan
WP4829,PDP,PIK3R3,nan
WP4829,PDP,PIK3CG,nan
WP4829,PDP,GABRA1,nan
WP4829,PDP,AP2A1,nan
WP4829,PDP,AP2A2,nan
WP4829,PDP,AP2B1,nan
WP4829,PDP,GABRA2,nan
WP4829,PDP,valproic acid,13.4891126
WP4829,PDP,GABRA4,nan
WP4829,PDP,GABRA5,nan
WP4829,PDP,GABRA6,nan
WP4829,PDP,GABRB1,nan
WP4829,PDP,GABRB2,nan
WP4829,PDP,GABRB3,nan
WP4829,PDP,GABRG2,nan
WP4829,PDP,GABRD,nan
WP4829,PDP,GABRE,nan
WP4829,PDP,GABRQ,nan
WP4829,PDP,GABRA3,nan
WP4829,PDP,GABRG1,nan
WP4829,PDP,GABRG3,nan
WP4829,PDP,GABRP,nan
WP4829,PDP,aflatoxin B1,nan
WP4829,PDP,protein kinase C zeta type (human),nan
WP4829,PDP,mBDNF,nan
WP4829,PDP,NTRK2,nan
WP4829,PDP,serine/threonine-protein kinase N1 (human),nan
WP4829,PDP,SHC1,nan
WP4829,PDP,SLC12A5 (human),nan
WP4829,PDP,NGFR,nan
